version,mode,threshold,dice,hd95
finetuned_epoch1,point,0.3,0.005825242718390047,11.661903789690601
finetuned_epoch1,point,0.5,0.001994017946141635,11.661903789690601
finetuned_epoch1,box,0.2,0.7036759189744661,9.219544457292887
finetuned_epoch1,box,0.3,0.6919967663646565,10.770329614269007
finetuned_epoch1,box,0.5,0.6078619367151692,17.4928556845359
finetuned_epoch1,both,0.2,0.6072022160631181,11.661903789690601
finetuned_epoch1,both,0.3,0.5883707541704757,11.661903789690601
finetuned_epoch1,both,0.5,0.5409429280363466,11.661903789690601
finetuned_epoch1,point,0.2,0.798962386500662,11.0
finetuned_epoch1,point,0.3,0.7400275103061894,12.0
finetuned_epoch1,point,0.5,0.5807453416058891,13.0
finetuned_epoch1,box,0.2,0.8763326225919368,5.385164807134504
finetuned_epoch1,box,0.3,0.8793686583891841,3.1622776601683795
finetuned_epoch1,box,0.5,0.8557692307589451,4.0
finetuned_epoch1,both,0.2,0.8824214202458391,4.0
finetuned_epoch1,both,0.3,0.871121718366693,4.0
finetuned_epoch1,both,0.5,0.8475836431121737,4.0
finetuned_epoch1,point,0.2,0.6993561168860855,11.180339887498949
finetuned_epoch1,point,0.3,0.789830508470114,8.06225774829855
finetuned_epoch1,point,0.5,0.939587775401993,3.0
finetuned_epoch1,box,0.2,0.8720316622633771,4.242640687119285
finetuned_epoch1,box,0.3,0.8480662983366847,4.242640687119285
finetuned_epoch1,box,0.5,0.7939163498038486,4.123105625617661
finetuned_epoch1,both,0.2,0.9119999999939201,4.123105625617661
finetuned_epoch1,both,0.3,0.9191374663010841,4.123105625617661
finetuned_epoch1,both,0.5,0.9235010337634494,3.605551275463989
finetuned_epoch1,point,0.2,0.5172413793079346,13.892443989449804
finetuned_epoch1,point,0.3,0.3830687830667563,13.892443989449804
finetuned_epoch1,point,0.5,0.047777040477453375,13.892443989449804
finetuned_epoch1,box,0.2,0.7533372025493132,9.219544457292887
finetuned_epoch1,box,0.3,0.7329509241508416,10.198039027185569
finetuned_epoch1,box,0.5,0.6046511627860105,22.360679774997898
finetuned_epoch1,both,0.2,0.6321503131497614,13.892443989449804
finetuned_epoch1,both,0.3,0.6260720411636961,13.892443989449804
finetuned_epoch1,both,0.5,0.59452177817425,13.892443989449804
finetuned_epoch1,point,0.2,0.05122494432014226,26.076809620810597
finetuned_epoch1,point,0.3,0.044692737429668235,26.076809620810597
finetuned_epoch1,point,0.5,0.042505592840687854,26.076809620810597
finetuned_epoch1,box,0.2,0.8866525423681851,7.615773105863909
finetuned_epoch1,box,0.3,0.9146067415678956,3.605551275463989
finetuned_epoch1,box,0.5,0.889840881267504,4.47213595499958
finetuned_epoch1,both,0.2,0.898332436789143,7.211102550927978
finetuned_epoch1,both,0.3,0.9107243121790527,6.324555320336759
finetuned_epoch1,both,0.5,0.9063981042600332,4.123105625617661
finetuned_epoch1,point,0.2,0.8626062322885085,9.219544457292887
finetuned_epoch1,point,0.3,0.9244094488116189,4.0
finetuned_epoch1,point,0.5,0.8753180661503367,5.0
finetuned_epoch1,box,0.2,0.9249999999931986,4.242640687119285
finetuned_epoch1,box,0.3,0.939117199384025,2.23606797749979
finetuned_epoch1,box,0.5,0.8434559452451373,3.605551275463989
finetuned_epoch1,both,0.2,0.9507462686496214,2.8284271247461903
finetuned_epoch1,both,0.3,0.9535415079896913,2.23606797749979
finetuned_epoch1,both,0.5,0.942006269585094,2.23606797749979
finetuned_epoch1,point,0.2,0.08265424912641063,13.416407864998739
finetuned_epoch1,point,0.3,0.026780279975491296,13.416407864998739
finetuned_epoch1,point,0.5,0.00899165061008997,13.416407864998739
finetuned_epoch1,box,0.2,0.8386540120757608,5.0
finetuned_epoch1,box,0.3,0.8497932935192936,4.242640687119285
finetuned_epoch1,box,0.5,0.7909967845616774,7.0
finetuned_epoch1,both,0.2,0.7141848976686161,13.416407864998739
finetuned_epoch1,both,0.3,0.7287272727246228,13.416407864998739
finetuned_epoch1,both,0.5,0.7077162899426823,13.416407864998739
finetuned_epoch1,point,0.2,0.033240997229609964,32.38826948140329
finetuned_epoch1,point,0.3,0.031423290203036754,32.38826948140329
finetuned_epoch1,point,0.5,0.031423290203036754,32.38826948140329
finetuned_epoch1,box,0.2,0.9102787456406347,4.123105625617661
finetuned_epoch1,box,0.3,0.9194570135705002,3.1622776601683795
finetuned_epoch1,box,0.5,0.906007751933595,6.4031242374328485
finetuned_epoch1,both,0.2,0.9225950782956484,8.602325267042627
finetuned_epoch1,both,0.3,0.9271889400878932,3.605551275463989
finetuned_epoch1,both,0.5,0.9150579150534988,5.0
finetuned_epoch1,point,0.2,0.7470210815731118,8.602325267042627
finetuned_epoch1,point,0.3,0.7912195121912624,8.54400374531753
finetuned_epoch1,point,0.5,0.8454935622272238,7.615773105863909
finetuned_epoch1,box,0.2,0.5825242718408898,8.0
finetuned_epoch1,box,0.3,0.5149359886165368,9.219544457292887
finetuned_epoch1,box,0.5,0.4174053182883368,10.63014581273465
finetuned_epoch1,both,0.2,0.8840021990055855,5.656854249492381
finetuned_epoch1,both,0.3,0.8994350282435061,5.656854249492381
finetuned_epoch1,both,0.5,0.9260792430459723,3.605551275463989
finetuned_epoch1,point,0.2,0.46272246272023704,15.264337522473747
finetuned_epoch1,point,0.3,0.38241308793260526,15.264337522473747
finetuned_epoch1,point,0.5,0.26209223846871715,15.264337522473747
finetuned_epoch1,box,0.2,0.8480480480429547,3.1622776601683795
finetuned_epoch1,box,0.3,0.8514106583018721,4.0
finetuned_epoch1,box,0.5,0.8278745644541612,4.123105625617661
finetuned_epoch1,both,0.2,0.6157024793362987,15.264337522473747
finetuned_epoch1,both,0.3,0.6216216216189966,15.264337522473747
finetuned_epoch1,both,0.5,0.5905267817592275,15.264337522473747
finetuned_epoch1,point,0.2,0.7085528982541202,33.015148038438355
finetuned_epoch1,point,0.3,0.7099173553689673,34.0147027033899
finetuned_epoch1,point,0.5,0.706576728496178,35.0
finetuned_epoch1,box,0.2,0.9248480972148231,3.0
finetuned_epoch1,box,0.3,0.9378493916444004,2.23606797749979
finetuned_epoch1,box,0.5,0.9242053789698771,3.605551275463989
finetuned_epoch1,both,0.2,0.9300064808783862,3.0
finetuned_epoch1,both,0.3,0.9331114808621195,2.8284271247461903
finetuned_epoch1,both,0.5,0.8941856265767636,6.082762530298219
finetuned_epoch1,point,0.2,0.960204454178605,5.0
finetuned_epoch1,point,0.3,0.9730232558121432,3.1622776601683795
finetuned_epoch1,point,0.5,0.9736842105244591,2.23606797749979
finetuned_epoch1,box,0.2,0.9684995340149702,4.123105625617661
finetuned_epoch1,box,0.3,0.9709433962245831,2.8284271247461903
finetuned_epoch1,box,0.5,0.9723608445278842,2.23606797749979
finetuned_epoch1,both,0.2,0.9716005266109242,3.1622776601683795
finetuned_epoch1,both,0.3,0.9733005112649625,2.8284271247461903
finetuned_epoch1,both,0.5,0.9733256572616132,2.23606797749979
finetuned_epoch1,point,0.2,0.07089552238792743,27.294688127912362
finetuned_epoch1,point,0.3,0.039566292562222626,27.294688127912362
finetuned_epoch1,point,0.5,0.015213575190140017,27.294688127912362
finetuned_epoch1,box,0.2,0.8624044475315108,7.615773105863909
finetuned_epoch1,box,0.3,0.8737201365172019,5.656854249492381
finetuned_epoch1,box,0.5,0.8850399695453273,4.242640687119285
finetuned_epoch1,both,0.2,0.6064189189181872,27.294688127912362
finetuned_epoch1,both,0.3,0.6130790190728101,27.294688127912362
finetuned_epoch1,both,0.5,0.6310432569966103,27.294688127912362
finetuned_epoch1,point,0.2,0.9049719804448492,12.36931687685298
finetuned_epoch1,point,0.3,0.9071735131809845,12.0
finetuned_epoch1,point,0.5,0.913527180782663,11.40175425099138
finetuned_epoch1,box,0.2,0.9488243430140214,5.0
finetuned_epoch1,box,0.3,0.9509163142368949,5.0
finetuned_epoch1,box,0.5,0.9503806773418871,4.47213595499958
finetuned_epoch1,both,0.2,0.9513089667371301,4.0
finetuned_epoch1,both,0.3,0.9551009906072879,4.0
finetuned_epoch1,both,0.5,0.9515151515138979,4.47213595499958
finetuned_epoch1,point,0.2,0.24860335195357122,17.204650534085253
finetuned_epoch1,point,0.3,0.2530206112277682,16.64331697709324
finetuned_epoch1,point,0.5,0.2625368731544061,16.401219466856727
finetuned_epoch1,box,0.2,0.8607594936490947,2.8284271247461903
finetuned_epoch1,box,0.3,0.865139949087401,2.8284271247461903
finetuned_epoch1,box,0.5,0.8740359896947548,2.8284271247461903
finetuned_epoch1,both,0.2,0.8564476885436387,3.605551275463989
finetuned_epoch1,both,0.3,0.8606356968004735,3.605551275463989
finetuned_epoch1,both,0.5,0.8712871286913048,2.8284271247461903
finetuned_epoch1,point,0.2,0.7191448007739595,6.4031242374328485
finetuned_epoch1,point,0.3,0.7333994053481993,6.4031242374328485
finetuned_epoch1,point,0.5,0.7589743589704668,6.0
finetuned_epoch1,box,0.2,0.7769028871350294,6.0
finetuned_epoch1,box,0.3,0.7884922749025653,6.0
finetuned_epoch1,box,0.5,0.8021680216758691,6.0
finetuned_epoch1,both,0.2,0.7810026385183061,6.0
finetuned_epoch1,both,0.3,0.7889125799531508,6.0
finetuned_epoch1,both,0.5,0.8004326663017824,6.0
finetuned_epoch1,point,0.2,0.5516219819277861,36.76955262170047
finetuned_epoch1,point,0.3,0.5840652446665872,34.655446902326915
finetuned_epoch1,point,0.5,0.633872340424453,17.46424919657298
finetuned_epoch1,box,0.2,0.8912934071442091,10.0
finetuned_epoch1,box,0.3,0.8956677774906545,9.899494936611665
finetuned_epoch1,box,0.5,0.8888888888865374,9.219544457292887
finetuned_epoch1,both,0.2,0.8988064348705272,10.0
finetuned_epoch1,both,0.3,0.8971323335940617,9.433981132056603
finetuned_epoch1,both,0.5,0.8928863450507144,8.602325267042627
finetuned_epoch1,point,0.2,0.4833230389121629,30.805843601498726
finetuned_epoch1,point,0.3,0.5111873264731158,30.0
finetuned_epoch1,point,0.5,0.553625783347263,22.360679774997898
finetuned_epoch1,box,0.2,0.5547678128313457,22.360679774997898
finetuned_epoch1,box,0.3,0.56237623762275,22.360679774997898
finetuned_epoch1,box,0.5,0.5722735674665947,22.360679774997898
finetuned_epoch1,both,0.2,0.5537862703458001,22.360679774997898
finetuned_epoch1,both,0.3,0.5582723540950236,22.360679774997898
finetuned_epoch1,both,0.5,0.569604086844427,22.360679774997898
finetuned_epoch1,point,0.2,0.3990336219037668,50.44799302251776
finetuned_epoch1,point,0.3,0.4552135966916509,43.86342439892262
finetuned_epoch1,point,0.5,0.5435080977201661,40.52159917870962
finetuned_epoch1,box,0.2,0.9260299625424812,4.0
finetuned_epoch1,box,0.3,0.93966745842784,2.8284271247461903
finetuned_epoch1,box,0.5,0.9520116335387688,2.23606797749979
finetuned_epoch1,both,0.2,0.9419107057083922,3.0
finetuned_epoch1,both,0.3,0.9490043710493007,2.8284271247461903
finetuned_epoch1,both,0.5,0.9539831766405048,2.23606797749979
finetuned_epoch1,point,0.2,0.721929717153518,17.4928556845359
finetuned_epoch1,point,0.3,0.7652941940501815,17.0
finetuned_epoch1,point,0.5,0.8354430379734953,16.1245154965971
finetuned_epoch1,box,0.2,0.9547257105073451,7.0710678118654755
finetuned_epoch1,box,0.3,0.9598132399517095,6.4031242374328485
finetuned_epoch1,box,0.5,0.9635654973716937,5.656854249492381
finetuned_epoch1,both,0.2,0.9488110964317226,6.4031242374328485
finetuned_epoch1,both,0.3,0.954742096504235,5.656854249492381
finetuned_epoch1,both,0.5,0.9603776766127797,4.242640687119285
finetuned_epoch1,point,0.2,0.547818689998119,28.178005607210743
finetuned_epoch1,point,0.3,0.4686494141876289,28.178005607210743
finetuned_epoch1,point,0.5,0.3314108876067922,28.178005607210743
finetuned_epoch1,box,0.2,0.9207571382725044,4.123105625617661
finetuned_epoch1,box,0.3,0.9125692230224659,4.123105625617661
finetuned_epoch1,box,0.5,0.8718135469758342,9.0
finetuned_epoch1,both,0.2,0.6538924778269419,28.178005607210743
finetuned_epoch1,both,0.3,0.6558912049931379,28.178005607210743
finetuned_epoch1,both,0.5,0.6527891474673689,28.178005607210743
finetuned_epoch1,point,0.2,0.9215431296042168,4.47213595499958
finetuned_epoch1,point,0.3,0.9355171904958898,5.0
finetuned_epoch1,point,0.5,0.9398973119889159,5.830951894845301
finetuned_epoch1,box,0.2,0.9440993788806239,5.830951894845301
finetuned_epoch1,box,0.3,0.9523530274139388,5.0
finetuned_epoch1,box,0.5,0.9542994588079461,5.0
finetuned_epoch1,both,0.2,0.9506909090895262,5.0990195135927845
finetuned_epoch1,both,0.3,0.9553952598248854,5.0
finetuned_epoch1,both,0.5,0.9555288461524106,4.242640687119285
finetuned_epoch2,point,0.2,0.17390394475235543,70.83078426785913
finetuned_epoch2,point,0.3,0.2164908167250013,59.841457201508724
finetuned_epoch2,point,0.5,0.28102806898836485,56.64803615307419
finetuned_epoch2,box,0.2,0.9098408956929297,4.123105625617661
finetuned_epoch2,box,0.3,0.911044776113964,4.0
finetuned_epoch2,box,0.5,0.9131754705469753,4.123105625617661
finetuned_epoch2,both,0.2,0.9165701042820593,4.123105625617661
finetuned_epoch2,both,0.3,0.9203747072545646,3.605551275463989
finetuned_epoch2,both,0.5,0.9200477326914079,3.605551275463989
finetuned_epoch2,point,0.2,0.14816443174307742,60.8276253029822
finetuned_epoch2,point,0.3,0.18534304963538384,49.73932046178355
finetuned_epoch2,point,0.5,0.23888002835328925,46.51881339845203
finetuned_epoch2,box,0.2,0.5460557392510815,14.7648230602334
finetuned_epoch2,box,0.3,0.520175012151093,14.7648230602334
finetuned_epoch2,box,0.5,0.47320525783380585,14.7648230602334
finetuned_epoch2,both,0.2,0.5511069241613231,14.7648230602334
finetuned_epoch2,both,0.3,0.5357657225130305,14.7648230602334
finetuned_epoch2,both,0.5,0.49252243269943907,14.7648230602334
finetuned_epoch2,point,0.2,0.07316283586913438,78.23042886243178
finetuned_epoch2,point,0.3,0.08555205047307816,71.19691004531025
finetuned_epoch2,point,0.5,0.10705826622436909,57.8013840664737
finetuned_epoch2,box,0.2,0.7528604118906995,6.4031242374328485
finetuned_epoch2,box,0.3,0.7708578143270169,6.4031242374328485
finetuned_epoch2,box,0.5,0.7931456548250533,6.324555320336759
finetuned_epoch2,both,0.2,0.7334801762033758,7.0710678118654755
finetuned_epoch2,both,0.3,0.7435610302268358,6.708203932499369
finetuned_epoch2,both,0.5,0.7571921749049805,6.4031242374328485
finetuned_epoch2,point,0.2,0.8610418195145106,13.038404810405298
finetuned_epoch2,point,0.3,0.8407833756901767,13.038404810405298
finetuned_epoch2,point,0.5,0.8046862956670191,13.45362404707371
finetuned_epoch2,box,0.2,0.8627919320583031,11.661903789690601
finetuned_epoch2,box,0.3,0.7601246105907727,10.816653826391969
finetuned_epoch2,box,0.5,0.549768105600161,16.278820596099706
finetuned_epoch2,both,0.2,0.915934133959495,11.313708498984761
finetuned_epoch2,both,0.3,0.9154266819268531,11.313708498984761
finetuned_epoch2,both,0.5,0.9023194168311434,10.63014581273465
finetuned_epoch2,point,0.2,0.001279181323950625,31.016124838541646
finetuned_epoch2,point,0.3,0.0,31.016124838541646
finetuned_epoch2,point,0.5,0.0,31.016124838541646
finetuned_epoch2,box,0.2,0.7671616699344814,17.88854381999832
finetuned_epoch2,box,0.3,0.7799285288850806,18.788294228055936
finetuned_epoch2,box,0.5,0.7446738774160199,32.449961479175904
finetuned_epoch2,both,0.2,0.5703623686530782,31.016124838541646
finetuned_epoch2,both,0.3,0.5752961082904237,31.016124838541646
finetuned_epoch2,both,0.5,0.5496605481511823,31.016124838541646
finetuned_epoch2,point,0.2,0.8741482408560185,15.811388300841896
finetuned_epoch2,point,0.3,0.9318751424007504,8.54400374531753
finetuned_epoch2,point,0.5,0.9481277354506823,6.324555320336759
finetuned_epoch2,box,0.2,0.9466840052008363,8.0
finetuned_epoch2,box,0.3,0.9486357595176697,7.0
finetuned_epoch2,box,0.5,0.9446774193540768,5.0
finetuned_epoch2,both,0.2,0.9427938593134172,8.0
finetuned_epoch2,both,0.3,0.9473272897773153,7.0
finetuned_epoch2,both,0.5,0.9465538089472417,5.0
finetuned_epoch2,point,0.2,0.6677668901488728,37.013511046643494
finetuned_epoch2,point,0.3,0.8045318725089585,26.40075756488817
finetuned_epoch2,point,0.5,0.9260908281375392,7.211102550927978
finetuned_epoch2,box,0.2,0.9291817523520215,9.219544457292887
finetuned_epoch2,box,0.3,0.9373151981062429,7.810249675906654
finetuned_epoch2,box,0.5,0.9317020288045041,7.0710678118654755
finetuned_epoch2,both,0.2,0.9405925703099104,9.219544457292887
finetuned_epoch2,both,0.3,0.9452201933390437,6.4031242374328485
finetuned_epoch2,both,0.5,0.9439163498083906,5.385164807134504
finetuned_epoch2,point,0.2,0.40719696969641883,28.42534080710379
finetuned_epoch2,point,0.3,0.33983286908022314,28.42534080710379
finetuned_epoch2,point,0.5,0.11014948859144345,28.42534080710379
finetuned_epoch2,box,0.2,0.673792557401675,14.212670403551895
finetuned_epoch2,box,0.3,0.7169568020616442,9.899494936611665
finetuned_epoch2,box,0.5,0.7569444444425671,9.219544457292887
finetuned_epoch2,both,0.2,0.46849942726164306,28.42534080710379
